company_name,fyear,status_label,current_asset,costs_of_good_sold,depreciation_and_amortization,ebitda,inventory,net_income,total_receivables,market_value,net_sales,total_assets,total_long_term_debts,ebit,gross_profit,total_current_liabilities,retained_earnings,total_revenue,total_liabilities,total_operating_expenses,division,majorgroup,division_name,majorgroup_name
C_1469,2009,failed,169.057,379721.0,448402.0,0.0,25044.0,-7625.0,17419.0,245614.0,33625.0,113217.0,-12397.0,-1456.0,108524.0,694.016,147.2064,337.567,694.016,676597.0,D,27,Manufacturing,Printing & Publishing
C_2631,2018,failed,29861.0,31976.0,442.0,736.0,437.0,-18598.0,-18161.0,449.0,3258.0,47173.0,-19536.0,-43518.0,7624.0,0.891,154.0192,47909.0,0.891,19052.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_2335,2000,failed,277.89,2232614.0,1090238.0,1102014.0,201512.0,61147.0,262659.0,301546.0,47.93,315446.0,-12736.0,-234.98,180267.0,1391784.0,539.1936,2012.74,1391784.0,1129125.0,B,12,Mining,Coal Mining
C_2088,2000,failed,57428.0,106634.0,234.27,8764.0,6215.0,-5376.0,0.839,121354.0,43894.0,56594.0,-5.366,27556.0,3437.0,355624.0,7.5428,67753.0,355624.0,354785.0,G,56,Retail Trade,Apparel Stores
C_3497,2004,failed,12389.0,19646.0,407.0,9885.0,575.0,-8868.0,-8293.0,754.0,1173.0,3795.0,-9367.0,-63529.0,264.0,1161.0,316.1677,13.68,1161.0,9454.0,D,38,Manufacturing,Instruments & Related Products
C_1372,2002,failed,8683.0,59144.0,22655.0,19026.0,3111.0,1268.0,4379.0,11412.0,716.0,5.463,-0.189,41.318,1.066,34067.0,15.0644,25536.0,34067.0,29688.0,I,79,Services,Amusement & Recreation
C_4186,2004,failed,1.059,1423.0,1.697,1.55,86.0,-1.502,-1416.0,1083.0,836.0,1.762,-1658.0,-58433.0,0.0,2.78,7.446,3312.0,2.78,4.196,D,38,Manufacturing,Instruments & Related Products
C_1994,2000,failed,268193.0,1282873.0,354189.0,306.0,13495.0,39857.0,53352.0,53352.0,5468.0,49574.0,34902.0,434212.0,55524.0,407541.0,1037.8212,483172.0,407541.0,354189.0,D,27,Manufacturing,Printing & Publishing
C_2106,2003,failed,482347.0,1117069.0,981588.0,370992.0,47084.0,4.47,51554.0,127687.0,121092.0,131.71,-96585.0,142816.0,143664.0,1109275.0,325.5867,651.454,1109275.0,1057721.0,D,28,Manufacturing,Chemicals & Allied Products
C_510,2010,failed,3799.0,6239.0,4846.0,1195.0,372.0,371.0,743.0,2341.0,696.0,2833.0,-687.0,2834.0,1259.0,7187.0,1441.2986,7314.0,7187.0,6444.0,D,38,Manufacturing,Instruments & Related Products
C_3312,2003,failed,35.669,40737.0,75715.0,0.0,1217.0,-1028.0,0.189,39832.0,31995.0,17.432,-705.0,17086.0,0.0,115547.0,21.3991,17.432,115547.0,115358.0,G,59,Retail Trade,Miscellaneous Retail
C_4001,1999,failed,99642.0,287108.0,99614.0,60.0,9334.0,76266.0,85.6,146.242,15901.0,67.353,42.656,286.179,65.58,245856.0,343.0403,134184.0,245856.0,160256.0,D,32,Manufacturing,"Stone, Clay & Glass"
C_1969,2002,failed,102.0,294.0,0.876,8.0,9.0,-0.32,-311.0,-311.0,0.0,774.0,-183.0,-12112.0,98.0,565.0,3.4735,1164.0,565.0,0.876,I,87,Services,Engineering & Management Services
C_1745,2006,failed,488606.0,1541398.0,937.83,406.08,126011.0,304.037,430048.0,608347.0,19505.0,223108.0,171033.0,5551.0,272382.0,1546177.0,2059.9156,810887.0,1546177.0,1116129.0,B,13,Mining,Oil & Gas Extraction
C_1195,2002,failed,2325.0,6296.0,12704.0,0.0,1771.0,-2587.0,-816.0,7121.0,0.0,3652.0,-4.361,-41993.0,0.9,19825.0,7.5093,3701.0,19825.0,20641.0,H,62,"Finance, Insurance & Real Estate",Security & Commodity Brokers
C_4114,2006,failed,67488.0,263209.0,133.448,267633.0,64816.0,25727.0,90543.0,154765.0,0.0,47.97,1841.0,-300696.0,37159.0,288213.0,477.6976,321331.0,288213.0,197.67,E,48,"Transportation, Communications & Utilities",Communications
C_247,2001,failed,41224.0,76135.0,50652.0,7405.0,3467.0,5134.0,8601.0,47127.0,17555.0,10823.0,2.93,42.031,13218.0,97779.0,31.82,23643.0,97779.0,89178.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_1251,2015,failed,574894.0,819191.0,1187.25,200255.0,50944.0,75208.0,126152.0,704.98,405859.0,246687.0,39634.0,718.9,22639.0,1892.23,412.3517,534434.0,1892.23,1766078.0,G,57,Retail Trade,Furniture & Home Furnishings
C_2002,2009,failed,992199.0,1852608.0,991491.0,911.43,55004.0,97323.0,152327.0,986035.0,267.73,430502.0,-192042.0,93773.0,456499.0,1977526.0,255912.0,1396013.0,1977526.0,1825199.0,D,23,Manufacturing,Apparel & Finished Products
C_7018,2000,failed,47.696,55783.0,2509.0,0.0,286.0,-6.51,-6224.0,-337.0,408.0,1.64,-5205.0,-16639.0,949.0,2172.0,75.3975,1.64,2172.0,8396.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_7791,2016,failed,14.41,15692.0,3003.0,3124.0,894.0,-15557.0,-14663.0,1052.0,1063.0,2591.0,-15987.0,-205.7,313.0,4055.0,16.0704,8.41,4055.0,18718.0,D,38,Manufacturing,Instruments & Related Products
C_7754,2008,failed,2781.0,7645.0,4432.0,0.04,546.0,-13099.0,-12553.0,0.08,1839.0,2242.0,-12749.0,-29.343,0.28,4512.0,32.3304,2282.0,4512.0,17065.0,D,28,Manufacturing,Chemicals & Allied Products
C_1523,2004,failed,1775.1,2516.7,2406.7,506.9,101.4,558.3,659.7,2434.5,1003.7,957.4,337.2,1507.8,241.0,4841.2,5201.5502,1594.6,4841.2,4181.5,G,57,Retail Trade,Furniture & Home Furnishings
C_920,2000,failed,251566.0,746.233,299.72,173.4,29326.0,93.09,122416.0,122416.0,4.28,117627.0,83663.0,271444.0,42712.0,422136.0,1259.6438,351066.0,422136.0,299.72,D,27,Manufacturing,Printing & Publishing
C_5333,2001,failed,0.014,15.0,0.0,4632.0,6.0,-726.0,-0.72,22.0,0.0,14905.0,-1814.0,-41849.0,0.0,22.0,0.9812,19537.0,22.0,742.0,D,28,Manufacturing,Chemicals & Allied Products
C_6251,2001,failed,725.351,2815.48,844.901,709.849,516066.0,-1083479.0,-567413.0,217657.0,122397.0,282997.0,-1445.334,-1583.413,133685.0,1062558.0,2107.0297,1042304.0,1062558.0,1629971.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_2041,2000,failed,8993.0,69.284,48706.0,2116.0,373.0,1621.0,1994.0,5597.0,631.0,10169.0,1827.0,-3639.0,7.337,54303.0,5.7035,73.254,54303.0,52309.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1350,2002,failed,355.882,430452.0,139741.0,0.0,5309.0,55.138,60447.0,181614.0,44749.0,41.561,46.02,415.08,73938.0,321355.0,693.3345,41.561,321355.0,260908.0,D,39,Manufacturing,Miscellaneous Manufacturing
C_3978,2007,failed,11336.0,25.92,15812.0,11493.0,1009.0,-15986.0,-14977.0,14159.0,3957.0,13.37,-17361.0,-122401.0,4.318,29971.0,42.3655,24.863,29971.0,44948.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_5634,1999,failed,4096.0,41352.0,44468.0,14395.0,3941.0,2.534,6475.0,11462.0,973.0,4585.0,-311.0,2.75,0.0,55.93,16.3367,19.12,55.93,49455.0,G,58,Retail Trade,Eating & Drinking Places
C_2866,2013,failed,830.876,3104327.0,1460037.0,1546155.0,144.573,65282.0,209855.0,304942.0,130891.0,549.723,-172548.0,-1387.887,333121.0,1764979.0,543.5033,2475413.0,1764979.0,1555124.0,E,45,"Transportation, Communications & Utilities",Air Transportation
C_6589,1999,failed,88685.0,91.73,9969.0,1325.0,971.0,-5504.0,-4533.0,8955.0,3278.0,5.52,-5185.0,-13.42,3654.0,18924.0,1886.7329,6845.0,18924.0,23457.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_1238,2010,failed,319486.0,945139.0,415621.0,331074.0,28081.0,43.086,71167.0,101314.0,59.336,50723.0,7.117,179482.0,90217.0,516935.0,295.0115,472723.0,516935.0,445768.0,E,45,"Transportation, Communications & Utilities",Air Transportation
C_4297,1999,failed,20019.0,94083.0,14362.0,13.15,4.55,-5.91,-1.36,21752.0,272.0,19.0,-4.054,4346.0,10257.0,36114.0,327.0896,40586.0,36114.0,37474.0,I,73,Services,Business Services
C_6849,2009,failed,680.08,6878255.0,1003216.0,4794129.0,476391.0,638.287,1114678.0,1114678.0,0.0,392677.0,120783.0,-242763.0,190745.0,2117894.0,2439.2817,6539185.0,2117894.0,1003216.0,E,48,"Transportation, Communications & Utilities",Communications
C_7335,2011,failed,25666.0,323632.0,30637.0,91089.0,30517.0,27.398,57915.0,72734.0,0.0,42045.0,21639.0,-290301.0,13.66,103371.0,231.0916,149541.0,103371.0,45456.0,B,13,Mining,Oil & Gas Extraction
C_8218,2012,failed,30094.0,32.26,3168.0,0.0,1141.0,-21117.0,-19976.0,11402.0,5017.0,11043.0,-29888.0,-138793.0,3.206,14.57,67.7387,11121.0,14.57,34546.0,D,38,Manufacturing,Instruments & Related Products
C_1745,2015,failed,420426.0,1327.798,714007.0,961.7,180901.0,-273613.0,-92712.0,78319.0,29395.0,154483.0,-917701.0,-842.101,137185.0,792326.0,75.9515,1187508.0,792326.0,885038.0,B,13,Mining,Oil & Gas Extraction
C_5711,2003,failed,2.55,35784.0,60.25,5642.0,3129.0,2278.0,5407.0,7.84,494.0,8.04,1166.0,6081.0,0.394,68.09,16461.0,14679.0,68.09,62683.0,G,58,Retail Trade,Eating & Drinking Places
C_7895,2013,failed,21311.0,87055.0,0.0,14576.0,0.18,-8279.0,-8099.0,349.0,0.0,9835.0,-1725.0,-6.837,4029.0,349.0,124.6738,24429.0,349.0,8448.0,F,51,Wholesale Trade,Wholesale Trade – Nondurable Goods
C_1545,2003,failed,5647.0,12776.0,7086.0,4419.0,0.47,-2865.0,-2395.0,1.549,3696.0,7.201,-2805.0,-100.56,998.0,8635.0,2.0358,17148.0,8635.0,11.03,D,35,Manufacturing,Industrial Machinery & Equipment
C_6163,2007,failed,5.1,12811.0,16311.0,1533.0,589.0,-2837.0,-2248.0,5155.0,0.0,3591.0,-10211.0,-61187.0,3393.0,21466.0,22.0288,5487.0,21466.0,23714.0,I,73,Services,Business Services
C_767,1999,failed,142.0,259.0,2182.0,0.0,26.0,46.0,72.0,72.0,0.0,257.0,103.0,-4.804,21.0,2254.0,175.397,257.0,2254.0,2182.0,H,63,"Finance, Insurance & Real Estate",Insurance Carriers
C_6589,2003,failed,37278.0,40865.0,13844.0,0.0,3762.0,-7109.0,-3347.0,19299.0,1633.0,5607.0,-6447.0,-147471.0,2994.0,33143.0,73835.0,5607.0,33143.0,36.49,D,35,Manufacturing,Industrial Machinery & Equipment
C_4521,2004,failed,372781.0,493389.0,280498.0,0.0,18249.0,144691.0,162.94,337336.0,0.0,233101.0,75263.0,288378.0,10.43,617.834,2187.0147,258315.0,617.834,454894.0,I,82,Services,Educational Services
C_4170,2003,failed,32.75,109172.0,46849.0,62989.0,14314.0,-4.661,9653.0,44.954,6.258,19607.0,-34216.0,-108415.0,11998.0,91803.0,97722.0,101783.0,91803.0,82.15,D,39,Manufacturing,Miscellaneous Manufacturing
C_331,1999,failed,290018.0,702.099,409852.0,192.0,28841.0,140097.0,168938.0,437046.0,109464.0,96855.0,87935.0,367385.0,0.0,846898.0,958.7438,303313.0,846898.0,677.96,G,56,Retail Trade,Apparel Stores
C_6621,2004,failed,922.0,17673.0,2111.0,19464.0,1495.0,400.0,1895.0,2866.0,0.0,1217.0,-4341.0,-9200.0,190.0,4977.0,683.769,21376.0,4977.0,3082.0,E,48,"Transportation, Communications & Utilities",Communications
C_2240,2010,failed,300.287,3136.359,645.968,1703339.0,133404.0,248736.0,382.14,729.264,33322.0,267285.0,36273.0,-1993889.0,204.994,1375.232,396.7772,2917014.0,1375.232,993092.0,D,27,Manufacturing,Printing & Publishing
C_4324,2004,failed,56.751,62.866,105812.0,0.0,1.282,-13559.0,-12277.0,26801.0,3723.0,54495.0,-15787.0,-147144.0,33866.0,132613.0,52.0353,58.19,132613.0,144.89,D,35,Manufacturing,Industrial Machinery & Equipment
C_1522,2002,failed,180499.0,236189.0,336.859,0.0,12.74,13446.0,26186.0,157141.0,102768.0,60599.0,7217.0,74967.0,0.0,494.0,191.7802,66781.0,494.0,467814.0,G,57,Retail Trade,Furniture & Home Furnishings
C_326,1999,failed,717.6,1536.7,1143.3,298.1,58.3,150.2,208.5,481.4,373.4,556.9,70.1,122.6,217.3,1624.7,565923.0,1023.6,1624.7,1416.2,D,35,Manufacturing,Industrial Machinery & Equipment
C_8826,2015,failed,120074.0,1273367.0,835513.0,885.392,278464.0,-906289.0,-627825.0,-542.834,8543.0,135.973,-745547.0,-597028.0,56.546,292.679,262.2036,1063.96,292.679,920504.0,B,13,Mining,Oil & Gas Extraction
C_7261,2013,failed,9293.0,18603.0,82086.0,0.0,2724.0,-11561.0,-8837.0,4.241,779.0,11764.0,-11444.0,-293445.0,1145.0,86.327,30.319,15884.0,86.327,95164.0,G,58,Retail Trade,Eating & Drinking Places
C_6849,2003,failed,896258.0,7689.11,1271.44,4856879.0,595276.0,578222.0,1173498.0,1173498.0,0.0,536355.0,187852.0,-436857.0,248473.0,2444938.0,3536.0858,6273927.0,2444938.0,1271.44,E,48,"Transportation, Communications & Utilities",Communications
C_7212,2009,failed,58574.0,96365.0,251069.0,0.07,6471.0,10612.0,17083.0,89.808,0.0,139189.0,-51175.0,-333673.0,45.811,340.877,13.1159,143625.0,340.877,323.794,I,73,Services,Business Services
C_6306,2001,failed,6.802,17175.0,25931.0,2922.0,2.05,-3354.0,-1304.0,10995.0,0.04,10156.0,-9683.0,-23324.0,5935.0,36926.0,3.5464,13927.0,36926.0,38.23,I,73,Services,Business Services
C_713,1999,failed,19.52,35.663,24571.0,3.66,1465.0,1616.0,3.081,12025.0,11.449,8631.0,327.0,5.367,4867.0,36596.0,6.4269,28.4,36596.0,33515.0,D,37,Manufacturing,Transportation Equipment
C_4860,2005,failed,1.0,37.0,0.0,19.0,8.0,-364.0,-356.0,6.0,0.0,843.0,-439.0,-2985.0,0.0,6.0,0.6464,862.0,6.0,362.0,H,62,"Finance, Insurance & Real Estate",Security & Commodity Brokers
C_3655,2003,failed,25049.0,35005.0,321.0,0.0,375.0,-9411.0,-9036.0,-249.0,0.0,3.85,-8283.0,-118002.0,1131.0,72.0,399.7876,3907.0,72.0,9108.0,B,12,Mining,Coal Mining
C_5843,2005,failed,208872.0,494694.0,33124.0,0.0,9999.0,92.48,102479.0,166524.0,0.786,27555.0,-1187.0,-22888.0,3377.0,199648.0,1108.4398,32014.0,199648.0,97169.0,D,38,Manufacturing,Instruments & Related Products
C_2002,2003,failed,433545.0,707.97,520568.0,114542.0,21185.0,101065.0,122.25,454437.0,146.44,146.92,58.516,297406.0,232035.0,975005.0,954.2743,261462.0,975005.0,852755.0,D,23,Manufacturing,Apparel & Finished Products
C_6314,2003,failed,49347.0,222954.0,42.564,62392.0,1991.0,28775.0,30766.0,70.478,13057.0,22592.0,10863.0,206629.0,10138.0,113042.0,250767.0,84984.0,113042.0,82.276,F,51,Wholesale Trade,Wholesale Trade – Nondurable Goods
C_6115,2000,failed,223219.0,587.973,191321.0,288907.0,16969.0,56076.0,73045.0,231.994,168575.0,208321.0,12438.0,-41565.0,49102.0,423315.0,60.7008,500566.0,423315.0,350.27,A,1,"Agriculture, Forestry & Fishing",Agricultural Production – Crops
C_5172,2015,failed,35246.0,35626.0,40367.0,0.0,203.0,-17141.0,-16938.0,-16938.0,0.0,7516.0,-17209.0,-405481.0,0.15,23429.0,58.6012,12.516,23429.0,40367.0,D,38,Manufacturing,Instruments & Related Products
C_535,2016,failed,4910.0,12664.0,4233.0,7403.0,956.0,-710.0,246.0,1516.0,1802.0,2428.0,-3392.0,-4560.0,1383.0,5749.0,4905.17,10596.0,5749.0,5503.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_350,2004,failed,188784.0,340.56,75325.0,175.06,5419.0,-74131.0,-68712.0,-68712.0,11916.0,32.763,-93272.0,-248835.0,5931.0,6613.0,276681.0,226.16,6613.0,75325.0,D,28,Manufacturing,Chemicals & Allied Products
C_2470,2003,failed,3375.4,8571.0,14078.5,2057.2,321.8,772.8,1094.6,1668.2,550.2,3582.1,380.5,1339.9,2369.3,15746.7,4180.3755,6313.5,15746.7,14652.1,D,37,Manufacturing,Transportation Equipment
C_1916,2002,failed,6687.0,21169.0,85.563,9165.0,4183.0,0.571,4754.0,10568.0,716.0,9438.0,-6.327,-1997.0,4.11,96131.0,4.5989,20209.0,96131.0,91377.0,G,58,Retail Trade,Eating & Drinking Places
C_6054,2002,failed,21.73,31391.0,37034.0,2161.0,0.68,1654.0,2334.0,15748.0,15956.0,15512.0,325.0,3.53,4103.0,52782.0,18.7389,18004.0,52782.0,50448.0,D,20,Manufacturing,Food & Kindred Products
C_820,2006,failed,88779.0,428042.0,230.51,98984.0,23735.0,1871.0,25606.0,44371.0,3508.0,84.668,17048.0,100.72,30907.0,274881.0,82.5453,236752.0,274881.0,249275.0,E,44,"Transportation, Communications & Utilities",Water Transportation
C_5076,2000,failed,47415.0,125422.0,50996.0,0.0,6767.0,23157.0,29924.0,42328.0,12474.0,9415.0,14.83,60768.0,17783.0,93324.0,550.2938,19282.0,93324.0,63.4,D,32,Manufacturing,"Stone, Clay & Glass"
C_2352,2002,failed,21055.0,32947.0,33792.0,19.0,1985.0,-6.06,-4075.0,13565.0,8507.0,13711.0,-4293.0,441.0,8603.0,47357.0,4.3186,14293.0,47357.0,51432.0,F,51,Wholesale Trade,Wholesale Trade – Nondurable Goods
C_2335,2008,failed,706378.0,3978964.0,2175309.0,1098948.0,313166.0,388.21,701.376,808497.0,191568.0,659747.0,354.33,399638.0,258472.0,2983806.0,2326.7496,2250231.0,2983806.0,2282.43,B,12,Mining,Coal Mining
C_4723,1999,failed,111081.0,142763.0,35426.0,0.4,2441.0,6121.0,8.562,8.562,0.0,34094.0,1839.0,24403.0,4897.0,43988.0,103.8734,34494.0,43988.0,35426.0,E,47,"Transportation, Communications & Utilities",Transportation Services
C_689,2009,failed,185074.0,1565659.0,178.996,326361.0,55927.0,110248.0,166175.0,209875.0,0.0,97033.0,50583.0,625.218,80789.0,388871.0,727.4821,578191.0,388871.0,222696.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_8218,2009,failed,67178.0,68991.0,4.778,0.0,909.0,-23601.0,-22692.0,25029.0,7325.0,3711.0,-23196.0,-71124.0,3926.0,29807.0,81.5596,3711.0,29807.0,52499.0,D,38,Manufacturing,Instruments & Related Products
C_7079,2003,failed,24081.0,169.906,66.57,20057.0,5.486,-13035.0,-7.549,-1013.0,0.0,79117.0,-9226.0,-10405.0,20479.0,65557.0,66.8574,99174.0,65557.0,73.106,B,13,Mining,Oil & Gas Extraction
C_8002,2006,failed,144.604,1167723.0,160877.0,559.324,24051.0,38.73,62.781,154053.0,4664.0,50615.0,-1574.0,-13248.0,42.99,314.93,726457.0,694.639,314.93,252149.0,D,27,Manufacturing,Printing & Publishing
C_1419,2011,failed,485.0,6.98,977.0,0.801,1.21,-1639.0,-429.0,439.0,0.0,11738.0,-2986.0,-35841.0,455.0,1416.0,0.1813,13257.0,1416.0,1845.0,B,13,Mining,Oil & Gas Extraction
C_5760,2006,failed,3298.0,9502.0,4.844,3786.0,595.0,-0.96,-365.0,1.688,0.0,0.587,-1153.0,-10394.0,962.0,6532.0,7.1112,4373.0,6532.0,6897.0,D,28,Manufacturing,Chemicals & Allied Products
C_1350,2013,failed,81316.0,120256.0,139215.0,0.0,2.9,-8421.0,-5521.0,48.94,41185.0,109334.0,-28.83,8.29,33619.0,188155.0,22.5267,111016.0,188155.0,193676.0,D,39,Manufacturing,Miscellaneous Manufacturing
C_5760,2001,failed,0.817,8349.0,3224.0,3.89,0.661,-1328.0,-667.0,1.562,0.0,804.0,-1673.0,-8238.0,631.0,4.786,5.6467,4694.0,4.786,5.453,D,28,Manufacturing,Chemicals & Allied Products
C_1821,2004,failed,174812.0,315575.0,432128.0,92583.0,13325.0,12748.0,26073.0,232.97,152753.0,80373.0,5.281,40.08,6.92,665.098,105.9801,203219.0,665.098,639025.0,G,53,Retail Trade,General Merchandise Stores
C_578,2003,failed,212709.0,392929.0,319.542,159392.0,9293.0,30964.0,40257.0,102161.0,78.948,122988.0,-3.11,37934.0,51283.0,421703.0,114.0101,313.417,421703.0,381446.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_2073,2012,failed,0.403,3142.0,6.27,0.0,1078.0,-3077.0,-1999.0,-0.543,0.0,5.993,-8.92,-98608.0,319.0,5727.0,4.1424,5.993,5727.0,7726.0,H,65,"Finance, Insurance & Real Estate",Real Estate
C_1016,2013,alive,35685.0,105645.0,9570.0,20539.0,6411.0,9257.0,15668.0,34463.0,6226.0,17868.0,4404.0,37060.0,7184.0,44033.0,146522.7264,53319.0,44033.0,28365.0,D,28,Manufacturing,Chemicals & Allied Products
C_298,2004,failed,1523.0,3044.0,3.413,1364.0,221.0,-1239.0,-1018.0,5972.0,0.854,9988.0,-2.88,-198582.0,0.15,9385.0,19.9742,11352.0,9385.0,10403.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_3524,2003,failed,72134.0,155695.0,300971.0,6972.0,12796.0,-18789.0,-5.993,95294.0,49054.0,53687.0,-19.07,3986.0,1789.0,396265.0,36.9998,75675.0,396265.0,402258.0,G,56,Retail Trade,Apparel Stores
C_8232,2015,failed,20438.0,1174984.0,254754.0,496587.0,114819.0,-271317.0,-156498.0,-123418.0,0.0,28.508,-174104.0,26936.0,11889.0,131336.0,75.0518,567.017,131336.0,287834.0,B,13,Mining,Oil & Gas Extraction
C_2041,1999,failed,4955.0,58782.0,45042.0,2394.0,294.0,477.0,0.771,3.226,0.533,7.618,1778.0,-5.14,3704.0,48268.0,7.1294,64253.0,48268.0,47497.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_6315,2006,failed,170.964,1882912.0,112256.0,919117.0,78.8,173.67,252.47,278106.0,22.593,199389.0,93719.0,347538.0,76521.0,390362.0,2839.4572,1299815.0,390362.0,137892.0,B,13,Mining,Oil & Gas Extraction
C_7582,2017,failed,95791.0,610325.0,654567.0,0.0,33.474,34911.0,68385.0,429461.0,25356.0,357617.0,-234041.0,-425646.0,26028.0,1084028.0,198746.0,395801.0,1084028.0,1015643.0,G,59,Retail Trade,Miscellaneous Retail
C_1709,2001,failed,55184.0,169821.0,160781.0,120906.0,6438.0,13.66,20098.0,81824.0,23853.0,18123.0,1.0,-2231.0,21539.0,242605.0,13.2969,142614.0,242605.0,222507.0,D,20,Manufacturing,Food & Kindred Products
C_3445,2011,failed,3432.0,3539.0,1774.0,0.0,4.0,1.312,1.316,2.953,98.0,311.0,1195.0,-79845.0,0.169,4727.0,11.7494,311.0,4727.0,3411.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_2330,2004,failed,68223.0,107125.0,170.651,30494.0,4864.0,-1505.0,3359.0,30514.0,21512.0,42716.0,-2988.0,14293.0,38247.0,201165.0,111834.0,88647.0,201165.0,197806.0,D,37,Manufacturing,Transportation Equipment
C_3343,2002,failed,57.016,186444.0,87071.0,26076.0,2226.0,23531.0,25757.0,52158.0,12.766,39467.0,14645.0,17043.0,36438.0,139.229,209.4495,65543.0,139.229,113472.0,I,80,Services,Health Services
C_3396,2001,failed,74988.0,321056.0,120738.0,194391.0,41.134,38848.0,79982.0,90765.0,0.0,58197.0,13.801,4.446,43355.0,211503.0,53.3124,255585.0,211503.0,131.521,I,80,Services,Health Services
C_6037,2005,failed,31.0,108.0,173.0,0.0,34.0,-3863.0,-3829.0,-1.0,25.0,2443.0,-4052.0,-9789.0,3.0,172.0,14.6272,2443.0,172.0,4001.0,G,55,Retail Trade,Automotive Dealers
C_689,2005,failed,69358.0,613915.0,95859.0,247685.0,28875.0,60.936,89811.0,108183.0,0.0,34417.0,38.39,194717.0,41.7,204042.0,600.0123,293819.0,204042.0,114231.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_1350,2004,failed,196125.0,411098.0,148279.0,99.75,7.11,-17617.0,-10507.0,117.68,47.391,76832.0,-20.0,253325.0,87081.0,265959.0,475.6202,176582.0,265959.0,276466.0,D,39,Manufacturing,Miscellaneous Manufacturing
C_4520,1999,failed,121088.0,367022.0,113858.0,52773.0,12238.0,76.924,89162.0,112432.0,8195.0,18812.0,45.836,124435.0,99713.0,226.29,573.7879,88495.0,226.29,137128.0,I,80,Services,Health Services
C_1144,2000,failed,16548.0,42227.0,17208.0,1470.0,4913.0,-1467.0,3446.0,13085.0,4338.0,9064.0,-2957.0,-2751.0,8207.0,30293.0,99258.1898,12663.0,30293.0,26847.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_3381,2003,failed,8302.0,10993.0,37731.0,0.788,693.0,-959.0,-266.0,2.81,2164.0,7261.0,-1277.0,-34375.0,4305.0,40541.0,7.4802,8049.0,40541.0,40807.0,F,51,Wholesale Trade,Wholesale Trade – Nondurable Goods
C_186,2006,failed,194858.0,197893.0,4.661,0.0,3.85,-17005.0,-13155.0,42853.0,4203.0,20164.0,60325.0,-12333.0,4.161,47514.0,586.3839,20207.0,47514.0,60669.0,D,28,Manufacturing,Chemicals & Allied Products
C_3711,2009,failed,43834.0,48692.0,48.07,0.0,1264.0,-23378.0,-22114.0,4466.0,11899.0,29305.0,-29871.0,-233338.0,17779.0,52536.0,199.0018,40093.0,52536.0,74.65,D,36,Manufacturing,Electronic & Electrical Equipment
C_1668,2010,failed,54032.0,63.47,42331.0,20532.0,1213.0,4419.0,5.632,16708.0,32785.0,13.65,1087.0,28.488,9266.0,59039.0,32.3747,34666.0,59039.0,53407.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_2062,2001,failed,74245.0,158035.0,290346.0,71693.0,7.21,-2741.0,4.469,72193.0,147.0,28222.0,-10.744,-36976.0,59.37,362539.0,27.3122,105124.0,362539.0,358.07,I,73,Services,Business Services
C_8126,2012,failed,568516.0,1237727.0,94898.0,496578.0,15158.0,80867.0,96025.0,119661.0,148906.0,101831.0,47727.0,18331.0,63629.0,214.559,2703.6854,617753.0,214.559,118534.0,B,10,Mining,Metal Mining
C_4774,2001,failed,95944.0,129683.0,171324.0,7.998,5.514,-8496.0,-2982.0,31.988,60.18,64439.0,-20838.0,-6.127,30.94,203312.0,21.6442,80718.0,203312.0,206294.0,D,37,Manufacturing,Transportation Equipment
C_186,2010,failed,71325.0,77618.0,2255.0,38.0,418.0,-55984.0,-55566.0,1773.0,3.14,18052.0,-73109.0,-315575.0,909.0,4.028,782.6853,28351.0,4.028,59594.0,D,28,Manufacturing,Chemicals & Allied Products
C_7381,2006,failed,799.8,1419.2,3497.7,429.7,34.5,-3.8,30.7,367.6,310.8,765.0,-54.6,-423.7,363.7,3865.3,257.3982,1360.4,3865.3,3834.6,E,47,"Transportation, Communications & Utilities",Transportation Services
C_3539,1999,failed,785.0,1166.0,505.0,0.0,0.028,-2167.0,-2139.0,91.0,0.756,1202.0,-2176.0,-2176.0,0.0,596.0,24.33,1202.0,596.0,2735.0,D,20,Manufacturing,Food & Kindred Products
C_1239,2004,failed,20937.0,39361.0,60674.0,36692.0,2449.0,-7.698,-5249.0,12022.0,10962.0,28239.0,-7.889,-85.658,9696.0,72696.0,43.0805,64931.0,72696.0,77945.0,D,28,Manufacturing,Chemicals & Allied Products
